startt-angel-id,investor-name,summary,confidence_score,data_quality_score,total_investments,location,processing_timestamp,,,,
st-ppa-327,Deep Kalra,"Deep Kalra, founder of MakeMyTrip.com with 25 years of leadership experience, is a strategic investor in Technology & Digital Innovation, particularly AI and E-commerce. His recent investments focus on Healthcare & Life Sciences, offering founders access to his extensive network and sector-specific insights, especially in India's dynamic market landscape.

---

This summary highlights Kalra’s professional credibility, specific expertise in key sectors, and the unique value he offers to founders, with a geographic emphasis on India.",0.873015873,1.066666667,15,,2025-05-25T18:53:54.313157,,,,
st-ppa-196,Apurva Chamaria,"Apurva Chamaria, with 9 years in senior roles at Trident, Ranbaxy, and HCL Technologies, brings deep expertise in Technology & Digital Innovation, Retail & Digital Commerce, and Real Estate. His investment focus includes niche e-commerce platforms and flexible space solutions, offering strategic insights for founders seeking growth capital in these sectors. Chamaria's recent activity underscores his commitment to emerging tech ventures.",0.607936508,0.933333333,11,,2025-05-25T18:54:00.268922,,,,
st-ppa-1217,Uday Sodhi,"Uday Sodhi, with 51 years of leadership in digital innovation and manufacturing, offers strategic insights into AI and Industry 4.0 sectors. His active investment history includes successful ventures like AuraML and Accio Robotics. Founders benefit from his deep industry knowledge and commitment to technology-driven growth, making him a valuable partner for tech-focused startups seeking experienced guidance.

(Note: Geographic relevance was not specified in the data provided.)",0.873015873,1.066666667,12,,2025-05-25T18:54:06.771573,,,,
st-ppa-194,Apoorva Ranjan Sharma,"Apoorva Ranjan Sharma, with 35 years in venture building, co-founded India's first integrated incubator and accelerator VC, showcasing deep expertise in nurturing startups. His focus spans Technology & Digital Innovation, FinTech, and Food Tech sectors, particularly AI and Consumer Health. Sharma offers strategic guidance and capital to founders targeting these high-growth areas within India, leveraging his extensive network and operational experience for impactful growth acceleration.",0.873015873,1.066666667,30,,2025-05-25T18:54:13.524271,,,,
st-ppa-1134,Srinath Ramakkrushnan,"Srinath Ramakrishnan, with 16 years of experience as a co-founder in logistics and supply chain, offers strategic insights into Manufacturing & Industry 4.0, Retail Technology, and Agricultural Supply Chains. His active investment history includes backing innovative startups like Agrizy and Boxs, providing founders access to his expertise in scaling operations and navigating complex markets. Ideal for ventures seeking growth capital with a focus on technology-driven solutions across these sectors.",0.83968254,1.066666667,10,,2025-05-25T18:54:20.245866,,,,
st-ppa-745,Phani Kishan Addepalli,"Phani Kishan Addepalli, co-founder of Swiggy with 10 years at the helm, offers strategic insights from his leadership in food delivery and tech-driven consumer services. His investment focus includes innovative startups like WAKAO, demonstrating a keen eye for scalable ventures. Ideal for founders seeking guidance in scaling operations within the Indian market.

---

This summary highlights Addepalli's credibility through his significant role at Swiggy, underscores his sector expertise in food delivery and technology, and emphasizes his value proposition to founders looking to expand in India.",0.617460317,0.733333333,1,,2025-05-25T18:54:27.481196,,,,
st-ppa-941,Rohit Gajbhiye,"Rohit Gajbhiye, CEO Founder of LEO1 with 8 years' experience, strategically invests in EdTech and Healthcare Technology. His portfolio includes Birla Brainiacs and JUMPINGMINDS, demonstrating a keen focus on innovative education and healthcare solutions. Gajbhiye offers founders industry-specific insights and growth acceleration opportunities within these sectors.",0.673015873,1.066666667,2,,2025-05-25T18:54:33.333133,,,,
st-ppa-1006,Sandeep Kapoor,"Sandeep Kapoor, with 28 years in legal tech and venture capital, founded legalverse.ai after roles at Sequoia Capital and Algo Legal. His expertise lies in retail & digital commerce supply chains. He offers strategic insights from his directorial experience, focusing on innovative legal solutions for founders seeking growth in these sectors.

---

This summary emphasizes Kapoor's professional credibility through his extensive background, highlights specific sector expertise in retail & digital commerce, and underscores the value he brings to founders looking to innovate within these industries.",0.661904762,1,1,,2025-05-25T18:54:40.266572,,,,
st-ppa-995,Sameer Walia,"Sameer Walia offers strategic insights in Retail & Digital Commerce, with a proven track record in Niche E-Commerce Platforms and TravelTech sectors. His investments in companies like The New Shop demonstrate focused expertise, providing founders access to specialized knowledge and industry-specific growth opportunities. Ideal for ventures seeking capital within these dynamic fields.",0.466666667,0.6,2,,2025-05-25T18:54:45.334016,,,,
st-ppa-1116,Simmarpal Singh,"Simmarpal Singh is a focused early-stage investor with expertise in Consumer Goods & Services, particularly Personal Products and Food Products & Processing sectors. His recent investments include Fitspire and SnackAmor, demonstrating a keen interest in innovative food solutions. Ideal for founders needing strategic guidance and funding within these niches, offering valuable industry insights and connections.",0.444444444,0.666666667,2,,2025-05-25T18:54:50.652192,,,,
st-ppa-531,Krishna Jhujhunwala,"Krishna Jhujhunwala offers strategic insights in Transportation & Logistics, Financial Services & FinTech, and Retail & Digital Commerce with a focus on sectors like Transportation Services, Digital Lending, and Retail Technology. With investments in companies such as Confirmtkt and LenDenClub, he provides expertise in scaling operations within these industries, though his recent activity is limited. Geographically unspecified, Jhujhunwala's experience can guide founders seeking growth capital in these sectors.",0.466666667,0.6,3,,2025-05-25T18:54:57.436257,,,,
st-ppa-764,Pramath Raj Sinha,"Pramath Raj Sinha, with a 78-year professional span founding transformative educational institutions like Ashoka University, offers strategic insight into consumer health sectors. His investment in MedTech/Biotech through Healers At Home demonstrates focused expertise and credibility. Ideal for founders needing guidance in education or healthcare innovation, particularly within India's evolving market landscape.",0.861904762,1,1,,2025-05-25T18:55:03.343982,,,,
st-ppa-45,Aditya Shankar,"Aditya Shankar, with 36 years in EdTech and digital innovation, co-founded successful ventures like Doubtnut and Class 21A. His investment focus includes Education Support Services and Hardware & Semiconductors, demonstrated by backing AdmitKard and CURIOUSJR. Founders gain strategic insights from his deep sector expertise and proven track record in nurturing educational technology companies.

(Note: Geographic relevance is not specified in the provided data.)",0.796825397,0.866666667,2,,2025-05-25T18:55:09.817837,,,,
st-ppa-158,Ankur Agarwal,"Ankur Agarwal, with 41 years of experience founding Clarion Technologies and Clarion Venture Partners, offers strategic insights in Retail & Digital Commerce and Transportation Services. His investment focus includes E-commerce and niche platforms like Sukham and Tyreplex. Founders benefit from his deep sector expertise and active recent investments, enhancing growth potential across relevant industries.",0.857142857,1,4,,2025-05-25T18:55:15.574737,,,,
st-ppa-733,Pankaj Gupta,"Pankaj Gupta, with 25 years in tech leadership roles at Google and startups like BSL AI, offers deep insights into emerging technologies. His investment focus is on technology & digital innovation, demonstrated by his recent backing of Shardeum. Founders gain strategic guidance from his extensive experience as a founder and CEO across multiple ventures.

(Note: Geographic relevance was not specified in the data provided.)",0.873015873,1.066666667,1,,2025-05-25T18:55:21.895617,,,,
st-ppa-211,Arshad Sayyad,"Arshad Sayyad, with 37 years in tech leadership roles at Cognizant and Accenture, offers strategic insights into global transformation. His investment focus on Transportation & Logistics, demonstrated by backing FYN MOBILITY, provides sector-specific expertise and a proven track record for founders seeking growth capital in this industry.",0.806349206,1.066666667,1,,2025-05-25T18:55:27.461776,,,,
st-ppa-106,Amit Kumar Singh,"Amit Kumar Singh, with 15 years in leadership roles at NITT and IMT Institute, offers strategic insights into Financial Services & FinTech and Retail Technology sectors. His investment focus includes Digital Lending & Neobanks, evidenced by stakes in ASPIRE and BharatX. Singh provides founders with sector-specific expertise and a proven track record of nurturing growth-oriented startups, making him an invaluable partner for ventures seeking capital within these industries.",0.661904762,1,2,,2025-05-25T18:55:33.819230,,,,
st-ppa-635,Mukesh Bansal,"Mukesh Bansal, with 33 years of founder experience in e-commerce (Myntra) and fitness tech (CureFit), offers strategic insights into consumer health & wellness and FinTech. His recent investments in Web3 and quick commerce reflect a keen eye for emerging tech trends. Ideal for founders seeking capital in digital innovation sectors across India and Silicon Valley, Bansal provides both industry expertise and growth acceleration.

---

This summary highlights Mukesh Bansal's professional credibility through his successful founder roles, emphasizes his sector-specific investment focus, and underscores the strategic value he offers to founders looking to innovate within consumer health, wellness, and FinTech. It also notes his geographic relevance in India and Silicon Valley, aligning with current tech trends.",0.857142857,1,10,,2025-05-25T18:55:43.052643,,,,
